Transaction ID,Date,Merchant Name,Description,Amount,Category Primary,Category Detailed,Account ID,Transaction Type,Created At,Review Notes,Is Subscription?,Is Recurring?
767f79bf-dac0-36c7-bf77-fac5ca223b17,2025-01-06,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-0.99,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:53.990822422Z,,,
031e3c64-4dc5-3561-b93e-27264c5fb7cf,2025-01-02,CHECK 163,CHECK 163,-260.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.340299130Z,,,
066dafae-8154-358c-bae7-b5648c1ed62d,2025-01-02,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4454.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.198554338Z,,,
827f7e06-d899-329e-8d5a-bb44a7594ec6,2025-01-02,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 01/02,Online Transfer 23259414346 to Morganstanley #########7477 transaction #: 23259414346 01/02,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.134897213Z,,,
8fe56cf4-e2df-3061-9dc5-3ac00b8a9c42,2025-01-02,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-884.4,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.275995422Z,,,
615653ae-f207-378f-91cc-d1e16c22b94b,2024-12-30,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-1610.17,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.583271130Z,,,
d4d46f2b-d603-3d56-90ab-0f1b38df0af7,2024-12-26,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-1921.67,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.668368422Z,,,
259c2a84-abce-3ab3-bc41-d22b4c9eeb49,2024-12-24,CHECK 161,CHECK 161,-1200.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.736532047Z,,,
10effe9b-f75a-3de1-96a4-a28d878df00b,2024-12-19,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-252.58,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.814027255Z,,,
13b0f05f-6e73-3e39-b759-511acf7bd8f4,2024-12-17,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    291568145020091 WEB ID: CITICARDAP,-41.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.893790839Z,,,
a38d8579-9039-33ac-85ff-46835fc12414,2024-12-16,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-1256.99,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:54.975102714Z,,,
a59879dd-d521-3844-84bf-d0360e52ab08,2024-12-09,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-270.93,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.132805255Z,,,
e64f65b2-9851-310d-a343-508044256803,2024-12-05,SAFE DEPOSIT BOX 001265-0 ANNUAL RENT,SAFE DEPOSIT BOX 740618 001265-0 ANNUAL RENT,-105.0,fee,fee,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.298245381Z,,,
eaf9ace1-7f09-3703-8ab2-f637cf4fbd8b,2024-12-04,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-0.99,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.371899714Z,,,
3ec750e2-8dd4-3ebf-a64a-ac9c9024ca0b,2024-12-02,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4454.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.519735922Z,,,
b128a202-42f7-3834-9c77-63670ddfb2b7,2024-12-02,T-MOBILE PCS SVC WEB ID:,T-MOBILE         PCS SVC    3861776         WEB ID: 0000450304,-22.43,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.450528214Z,,,
12998ec1-a1a4-33df-be10-e6adff72326b,2024-11-29,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 11/29,Online Transfer 22865125123 to Morganstanley #########7477 transaction #: 22865125123 11/29,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.706787547Z,,,
25190e4f-55c8-3e7e-9132-16814c18e302,2024-11-29,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 11/29,Online Transfer 22860308925 to Morganstanley #########7477 transaction #: 22860308925 11/29,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.585214672Z,,,
452f3bbe-1707-3715-b50b-afd4b7a9d95e,2024-11-29,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-854.63,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:55.782959964Z,,,
76b74cf2-c6f5-3180-9f6b-a7fb8b3cb551,2024-11-19,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-179.04,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.098467298Z,,,
130598c7-bac8-31ee-9c09-83d1588fb083,2024-11-18,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    291541421800222 WEB ID: CITICARDAP,-1392.36,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.257388923Z,,,
339f3cdc-d222-3e98-9274-a85b294bd7ae,2024-11-15,CITY OF BELLEVUE UTILITY TEL ID:,CITY OF BELLEVUE UTILITY    8210447         TEL ID: 0000063576,-418.91,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.418383548Z,,,
d92ab225-9445-3f6c-8446-8ef03725671f,2024-11-15,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-1235.87,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.500906006Z,,,
da3bc605-828b-3f93-8d4d-0425c21447df,2024-11-12,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-861.39,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.752617465Z,,,
93f60a8b-4b6c-3d9f-9a6c-b92595f01910,2024-11-05,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-0.99,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.822722756Z,,,
9573de58-e558-37d8-8b32-b947743f12d5,2024-11-04,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 11/04,Online Transfer 22593075900 to Morganstanley #########7477 transaction #: 22593075900 11/04,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.891462173Z,,,
70861ef4-59df-3594-bb48-4dec8491b8cf,2024-11-01,T-MOBILE PCS SVC WEB ID:,T-MOBILE         PCS SVC    3516700         WEB ID: 0000450304,-129.7,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:56.972078298Z,,,
ad31827d-5504-3506-b8b3-b48a1f554b5e,2024-11-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4454.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.038540673Z,,,
238f69db-02ba-37d5-bdf8-0968218db10a,2024-10-28,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-1358.62,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.343507048Z,,,
474226ad-6323-3382-a519-1cd71feb3d02,2024-10-28,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-95.15,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.263332465Z,,,
7ed7c22e-d0dc-35ee-bdc0-3e233c49533b,2024-10-18,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-157.27,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.426489132Z,,,
f78f559d-bfa5-38c1-8431-bfea95102add,2024-10-17,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    291515399630065 WEB ID: CITICARDAP,-6202.77,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.505782798Z,,,
10968c97-a03d-3b09-a59d-b81f832e7468,2024-10-16,SANTA CLARA DTAC SANTACLARA WEB ID:,Santa Clara DTAC SantaClara 3883538161      WEB ID: 0000079161,-4588.62,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.587014423Z,,,
74f7fe17-f2e5-3f99-9b5d-aa373910fb15,2024-10-15,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-1358.94,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.667701048Z,,,
9e50270e-365f-3352-9a87-bf5e5fc7cbe1,2024-10-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-51.09,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.824322507Z,,,
b54ac7d9-aed5-3dd7-b819-f6826739439c,2024-10-09,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-153.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.988806965Z,,,
0acb2338-a32e-378d-a1e3-7231fc09772b,2024-10-09,ZELLE PAYMENT TO RAJ MUDIT AGARWAL,Zelle payment to Raj Mudit Agarwal 22323838478,-1000.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:57.905579298Z,,,
856b0bc0-6ad1-339e-abe5-2ea5e3192e69,2024-10-07,ZELLE PAYMENT TO RAJ MUDIT AGARWAL,Zelle payment to Raj Mudit Agarwal 22310523933,-2000.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.146541757Z,,,
9baa0e76-e755-3dbf-9a10-d9459af2720e,2024-10-07,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.453527632Z,,,
152be8f3-3616-3e85-9d8c-aef6ebc4f3b6,2024-10-07,ZELLE PAYMENT TO RAJ MUDIT AGARWAL,Zelle payment to Raj Mudit Agarwal 22300236774,-2000.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.225684799Z,,,
031bc417-57e3-3c36-bbbc-13960e8c3cc7,2024-10-07,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 10/07,Online Transfer 22299912387 to Morganstanley #########7477 transaction #: 22299912387 10/07,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.372335090Z,,,
566a462a-da6d-3df1-8d62-c4e755258b0a,2024-10-07,DISCOVER E-PAYMENT WEB ID:,DISCOVER         E-PAYMENT  2364            WEB ID: 3510020270,-5.24,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.304205382Z,,,
f0b1faf6-0cb9-3289-8ba0-eebdfaca36d2,2024-10-04,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-45.98,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.521681882Z,,,
8b484381-0dce-3170-a12e-e974ab75f87d,2024-10-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4454.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.589735590Z,,,
e26dc6d0-76c7-3c7f-aef8-244ff4451abd,2024-09-30,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-2157.26,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.671904257Z,,,
f6532f91-fb02-3b08-873e-a09798210a09,2024-09-26,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-127.88,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.910936132Z,,,
ea23008a-79ec-3868-856d-7d52d329f15f,2024-09-18,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-198.89,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:58.990962882Z,,,
93a566bd-03aa-3cd4-8711-a98781724749,2024-09-17,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    291489488810253 WEB ID: CITICARDAP,-2809.2,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.071515507Z,,,
9b737c8e-c996-3e56-94f5-5fdabe3e47b4,2024-09-13,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 09/13,Online Transfer 22037888336 to Morganstanley #########7477 transaction #: 22037888336 09/13,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.308306674Z,,,
c018608f-a46a-39cc-a5df-b8af50224492,2024-09-13,CITY OF BELLEVUE UTILITY TEL ID:,CITY OF BELLEVUE UTILITY    7148061         TEL ID: 0000063576,-818.65,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.238583382Z,,,
4af69c68-851d-3aa0-8440-85725617fbbb,2024-09-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-120.95,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.471889091Z,,,
778f1cb5-fea5-3781-b8de-21da6b9af270,2024-09-09,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-411.27,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.604361966Z,,,
7825c150-c531-3d9e-8af4-b654deb2c7c8,2024-09-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.756069549Z,,,
f9b59ce4-fa00-347b-94b3-313c096cc00e,2024-09-03,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-179.2,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.823883133Z,,,
52d266c4-0d9a-3f0e-a7fd-c8bf469b96d9,2024-09-03,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-45.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.904087633Z,,,
490cdfc3-c7aa-328b-859e-991178fdb4cb,2024-09-03,T-MOBILE PCS SVC WEB ID:,T-MOBILE         PCS SVC    2988832         WEB ID: 0000450304,-194.42,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:16:59.994348258Z,,,
7af3e850-1b9c-3e31-a930-12f055673a52,2024-09-03,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4454.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.070774341Z,,,
b6468b78-6a06-3107-ab0b-4302a4ac9f64,2024-08-28,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-1147.93,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.317187883Z,,,
5f5a36c0-0d20-3c40-b09f-8429cb57df04,2024-08-20,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081465362643014 WEB ID: CITICARDAP,-2334.06,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.399401425Z,,,
8db9569d-20ab-309c-a148-75c1ff791a27,2024-08-16,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-180.42,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.579717925Z,,,
7d0ec930-9c21-3e4e-a4b0-1f30004870ed,2024-08-15,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-846.3,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.663342383Z,,,
db9b49c0-58bf-3b48-81a3-3a30066cc6bd,2024-08-12,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-326.74,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.908591842Z,,,
31cc49ba-7fa5-3dce-b38a-88387fdac834,2024-08-12,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-172.68,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.825708508Z,,,
d8d9b0f8-8a99-34fd-9faf-6b4d22170241,2024-08-09,AMZ_STORECRD_PMT PAYMENT WEB ID:,AMZ_STORECRD_PMT PAYMENT    604578162822612 WEB ID: 9130142001,-133.77,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:00.990597133Z,,,
2d46df13-a544-3ac0-9113-2a335c7ed2de,2024-08-07,DISCOVER E-PAYMENT WEB ID:,DISCOVER         E-PAYMENT  2364            WEB ID: 3510020270,-13.81,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.072409133Z,,,
1ae2ac8d-d331-3910-a3ec-5c89ca4df1c2,2024-08-06,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 08/06,Online Transfer 21640708989 to Morganstanley #########7477 transaction #: 21640708989 08/06,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.150388800Z,,,
9199b40f-ff4d-30d5-a08f-927e9da34baa,2024-08-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.315111467Z,,,
ab9e845a-0309-3f97-985d-6721a3e17099,2024-08-05,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-44.99,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.236023967Z,,,
7dd612f0-9293-3c13-9c3e-314565e6af25,2024-08-02,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-653.97,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.447548925Z,,,
e41a2dda-18ae-3b57-816b-53b99b85bf94,2024-08-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4454.82,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.601031050Z,,,
d4955f5c-1106-33e7-9568-29c9b4395d4e,2024-07-30,CITI AUTOPAY PAYMENT PPD ID: CITICARDAP,CITI AUTOPAY     PAYMENT                    PPD ID: CITICARDAP,-792.99,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.777838967Z,,,
886ee21b-f838-3503-8e59-35d8654b09e4,2024-07-25,TARGET CARD SRVC AUTO PYMT WEB ID:,TARGET CARD SRVC AUTO PYMT  00035134550     WEB ID: 1411721813,-72.47,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:01.951163884Z,,,
0bedccbd-f6ac-388b-a874-3b5eaaeca7ac,2024-07-18,PUGET SOUND ENER BILLPAY PPD ID:,PUGET SOUND ENER BILLPAY                    PPD ID: 0000000160,-184.27,utilities,utilities,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.044133050Z,,,
942e11ee-c723-3aab-bab1-e2ccb54bb0f2,2024-07-18,CITI AUTOPAY PAYMENT WEB ID: CITICARDAP,CITI AUTOPAY     PAYMENT    081436850862577 WEB ID: CITICARDAP,-2513.58,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.138239425Z,,,
7e5d7b9c-b3c3-38be-a649-26a88126dbf1,2024-07-15,WITHDRAWAL 07/15,WITHDRAWAL 07/15,-600.0,cash,cash,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.487129509Z,,,
ef11f73e-3b0a-38f1-b5e8-c84155d54d9a,2024-07-15,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-85.0,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.310783509Z,,,
646d5668-fa82-3a2d-a221-5c839b560f9d,2024-07-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-333.16,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.573394092Z,,,
12a6daf0-b751-3b40-86e1-2e53169f1f55,2024-07-10,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-1216.61,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.661240384Z,,,
7fa19ebe-4ff1-35fe-aa29-831a6c29d479,2024-07-10,WA STATE DOL WA ST DMV VS0000009305657 CCD ID:,WA STATE DOL     WA ST DMV  VS0000009305657 CCD ID: 9160010713,-1043.25,healthcare,healthcare,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.743838092Z,,,
77200ea8-46e9-345a-8871-06f6f806972d,2024-07-05,PAYPAL INST XFER PPCR CC REPAYME WEB ID: PAYPALSI77,PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77,-44.99,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.888208676Z,,,
254d77a7-dc1b-3fb2-aeff-638a82b5b708,2024-07-05,ONLINE TRANSFER TO MORGANSTANLEY ######## TRANSACTION #: 07/05,Online Transfer 21306750361 to Morganstanley #########7477 transaction #: 21306750361 07/05,-5000.0,transfer,transfer,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.816410634Z,,,
59acfcdd-8f0d-3b36-adbc-b4a166e35d18,2024-07-05,TD AUTO FINANCE LOAN PYMT WEB ID:,TD AUTO FINANCE  LOAN PYMT  002941104514183 WEB ID: 8202614244,-1021.9,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:02.958068009Z,,,
d289fc3c-c958-32b6-b2b7-268994568945,2024-07-02,CHASE CREDIT CRD AUTOPAY PPD ID:,CHASE CREDIT CRD AUTOPAY                    PPD ID: 4760039224,-13.24,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:03.040984093Z,,,
c2b9727e-fe2a-3697-9b6a-3c4a0a503f6d,2024-07-01,JPMORGAN CHASE CHASE ACH PPD ID:,JPMORGAN CHASE   CHASE ACH                  PPD ID: 1000008113,-4792.45,payment,payment,e5559a9e-188e-4c83-aed7-1974ca0294dc,EXPENSE,2026-01-09T15:17:03.361926051Z,,,
